VehModel,Area,exposure,actual_rate,glmm_rate_mean,ci90_low,ci90_high,ci90_width
Ford - Ka Gl 1.0i Zetec Rocam,Bahia,434.46999999999997,0.06444633691624278,0.059374510708633255,0.04830511718742623,0.0725828448058979,0.02427772761847167
Ford - Ka Gl 1.0i Zetec Rocam,Blumenau e demais regioes,956.8100000000001,0.08152088711447414,0.07537713956312286,0.06460733762827472,0.08749649908096556,0.022889161452690834
Ford - Ka Gl 1.0i Zetec Rocam,Brasilia,703.5482191783003,0.09665293457699273,0.08780077050643996,0.07458824045084163,0.10281789293427814,0.028229652483436507
Ford - Ka Gl 1.0i Zetec Rocam,Ceara,108.78,0.06435006435006435,0.07196349575583907,0.05669833598101705,0.09094552113229845,0.034247185151281404
Ford - Ka Gl 1.0i Zetec Rocam,Demais regioes,1481.203698630035,0.0688629120318426,0.06728729178506411,0.058143604521083386,0.07745097698595294,0.01930737246486955
Ford - Ka Gl 1.0i Zetec Rocam,Espirito Santo,155.9527397261001,0.07694638786773228,0.07366917596933045,0.058769176763976444,0.09218598720591922,0.03341681044194278
Ford - Ka Gl 1.0i Zetec Rocam,F.Iguatu-Medianeira-Cascavel-Toledo,176.87273972610012,0.11307564993323113,0.11471322599211266,0.09267568084123239,0.1410927377003329,0.04841705685910051
Ford - Ka Gl 1.0i Zetec Rocam,Goias,210.03,0.06665714421749273,0.07958228612311496,0.06387884045034044,0.09811162596435943,0.034232785514018996
Ford - Ka Gl 1.0i Zetec Rocam,Grande Campinas,1412.29,0.0700989173611652,0.06258766148660004,0.05404769607565361,0.0721164417540558,0.018068745678402186
Ford - Ka Gl 1.0i Zetec Rocam,Interior,177.57,0.039421073379512304,0.05434089390578045,0.04331170045152469,0.06795413181619205,0.024642431364667358
Ford - Ka Gl 1.0i Zetec Rocam,Litoral Norte e Baixada Santista,219.71,0.03186017932729507,0.049329571420009495,0.038998055649256305,0.061721899755105634,0.02272384410584933
Ford - Ka Gl 1.0i Zetec Rocam,Mato Grosso do Sul,132.57821917783468,0.03771358546680444,0.08332465806831527,0.0662065914027547,0.10402254671981277,0.03781595531705807
Ford - Ka Gl 1.0i Zetec Rocam,Met. Curitiba,1266.5754794522002,0.05605666709315092,0.05937070005370572,0.05076759358443987,0.06869449395629461,0.017926900371854737
Ford - Ka Gl 1.0i Zetec Rocam,Met. Florianopolis e Sul,533.5727397261002,0.07121803115261587,0.07092149061517145,0.05866122052089892,0.085514446297091,0.026853225776192077
Ford - Ka Gl 1.0i Zetec Rocam,Met. Porto Alegre e Caxias do Sul,1619.8799999999999,0.05370768205052227,0.05640759077483108,0.048998210342318084,0.06502647930562422,0.016028268963306135
Ford - Ka Gl 1.0i Zetec Rocam,Met. de Sao Paulo,7725.223698630035,0.050354528901083336,0.04986999012691712,0.046036018410567904,0.05388565062837852,0.007849632217810619
Ford - Ka Gl 1.0i Zetec Rocam,Met. do Rio de Janeiro,927.8182191778346,0.04418969055849241,0.04640451311725887,0.038906096984820476,0.055458425970749854,0.016552328985929378
Ford - Ka Gl 1.0i Zetec Rocam,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,1148.64,0.0818359102939128,0.0801126952228895,0.06954894950136943,0.09232864892561196,0.02277969942424253
Ford - Ka Gl 1.0i Zetec Rocam,Oeste,127.79,0.039126692229438924,0.06261036261136588,0.04929120422035146,0.07946129128342422,0.03017008706307276
Ford - Ka Gl 1.0i Zetec Rocam,Pernambuco,209.34,0.04299226139294927,0.0559113248277623,0.04470267532016799,0.06995612275893125,0.02525344743876326
Ford - Ka Gl 1.0i Zetec Rocam,Ribeirao Preto e Demais Mun. de Campinas,3289.71,0.06748315201035958,0.067727878050679,0.061211548003620705,0.07497774137311404,0.013766193369493335
Ford - Ka Gl 1.0i Zetec Rocam,Rio Grande do Norte,364.3209589039348,0.06862081192147958,0.070562933419577,0.05723938614975571,0.08663631561344663,0.02939692946369092
Ford - Ka Gl 1.0i Zetec Rocam,Sul,176.60821917830035,0.07927150879578182,0.06373773225407113,0.051229705505625694,0.07928839846903041,0.028058692963404713
Ford - Ka Gl 1.0i Zetec Rocam,Triangulo mineiro,291.77,0.10624807211159476,0.09691509269214697,0.07943339117234757,0.1178987391827342,0.03846534801038663
Ford - Ka Gl 1.0i Zetec Rocam,Vale do Paraiba e Ribeira,1064.1100000000001,0.061083910497974826,0.05854213939484966,0.04966821203317611,0.06864489251271395,0.018976680479537843
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Blumenau e demais regioes,143.87,0.04865503579620491,0.052585005655272306,0.04029676701797824,0.06808836072384468,0.027791593705866438
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Demais regioes,265.92095890393483,0.09401289805453569,0.0629762611643845,0.0493240787714215,0.08023136150325197,0.030907282731830465
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Grande Campinas,221.53,0.027084367805714802,0.03759289194346705,0.02905792042835319,0.04836222585584569,0.019304305427492497
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Met. Curitiba,189.68,0.026360185575706453,0.04762048292287731,0.03659740532540082,0.06210345190767181,0.025506046582270993
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Met. Porto Alegre e Caxias do Sul,338.4982191778347,0.05908450581683186,0.052124924669397506,0.040994163438570624,0.06591308455240205,0.024918921113831427
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Met. de Sao Paulo,1555.85,0.04049233537937462,0.03895605429739178,0.032790925485699986,0.046251528996128506,0.01346060351042852
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Met. do Rio de Janeiro,197.06,0.03552217598700903,0.03850074797785583,0.0291388477355837,0.0504596784823177,0.021320830746734
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,180.61547945220022,0.03321974405625569,0.05605320873608278,0.043472982072568195,0.07188464026492122,0.02841165819235303
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Ribeirao Preto e Demais Mun. de Campinas,675.39,0.05034128429499993,0.053059358107497026,0.043362885085309576,0.06504311655562492,0.021680231470315343
Ford - Ka Gl Image 1.0i/ 1.0i Zetec Rocam,Vale do Paraiba e Ribeira,188.47,0.05836472648166817,0.04664548552122753,0.03572589919662834,0.06048155220395506,0.024755653007326725
Ford - Ka Image 1.0i,Met. de Sao Paulo,425.89,0.04696048275376271,0.04489531052563638,0.03241834683597599,0.06092041052515536,0.028502063689179367
Ford - Ka Image 1.0i,Ribeirao Preto e Demais Mun. de Campinas,171.31547945220024,0.06420902556601242,0.06591646355400192,0.04620149856302912,0.09223873513943025,0.04603723657640113
Ford - Ka Xr 1.6 Mpi 8v,Met. de Sao Paulo,135.29,0.10348141030379186,0.0996719783688092,0.06312566463857441,0.1533280453416186,0.09020238070304418
Ford - Pampa Gl 1.6/ 1.8,Ribeirao Preto e Demais Mun. de Campinas,124.21,0.0483052894291925,0.044233457639667795,0.02067631819298939,0.08512658271311468,0.0644502645201253
Ford - Pampa L 1.6,Demais regioes,125.56,0.023892959541255178,0.03052492735085796,0.01867308355660268,0.04930800166755468,0.030634918110952
Ford - Pampa L 1.6,Ribeirao Preto e Demais Mun. de Campinas,316.29,0.037939865313478136,0.033635214977086735,0.021508710896369077,0.051593630569388864,0.030084919673019787
Ford - Pampa L 1.8i / 1.8,Ribeirao Preto e Demais Mun. de Campinas,187.39,0.03735524841240195,0.03478570091845865,0.018263186574645013,0.06256208899528674,0.04429890242064173
Ford - Ranger 2.5i Cs,Met. de Sao Paulo,102.3,0.02932551319648094,0.024702492680079097,0.008091294756488232,0.06371298720354787,0.05562169244705964
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Bahia,177.1,0.06775832862789384,0.05064807897126995,0.03816660564781234,0.06715734093228602,0.028990735284473684
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Ceara,121.52,0.06583278472679395,0.06313376714065995,0.04779381154850533,0.08310144909062832,0.03530763754212299
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Demais regioes,318.7627397261001,0.08783962650107495,0.06590128945588916,0.052272946187098844,0.08322445487148028,0.030951508684381436
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Goias,122.12273972610011,0.09826179814597917,0.07787863665026362,0.059321729503386725,0.10139976239853561,0.04207803289514889
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Interior,123.91,0.048422241949802276,0.04920098157249713,0.037069005955806186,0.06513157856705844,0.02806257261125225
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Met. Curitiba,201.72,0.039658933174697604,0.052690736688079165,0.03977819295790063,0.0692632061079929,0.02948501315009227
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Met. de Sao Paulo,116.34,0.025786487880350695,0.03821453679763079,0.028484995227442463,0.05163329275251871,0.023148297525076248
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,202.93,0.05420588380229636,0.0627624316247381,0.04838260564204932,0.08110345584652481,0.032720850204475495
Ford - Ranger Limited 3.0 Pse 4x4 Cd Tb Diesel,Ribeirao Preto e Demais Mun. de Campinas,255.78,0.03518648838845883,0.05330166486973211,0.04097731444434115,0.0689625613480332,0.027985246903692057
Ford - Ranger Xl 3.0 Pse 163cv 4x4 Cd Tb Diesel,Bahia,109.99000000000001,0.02727520683698518,0.14723409883182348,0.10941670605805635,0.19780116156902602,0.08838445551096967
Ford - Ranger Xl 3.0 Pse 163cv 4x4 Cd Tb Diesel,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,115.51,0.484806510258852,0.3660019113299458,0.29076368207972747,0.456787544221043,0.16602386214131554
Ford - Ranger Xl 4.0 Cs,Met. de Sao Paulo,108.48,0.0,0.00021660555259105696,1.0041402061795955e-06,0.008461414348163387,0.008460410207957209
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cd,Bahia,142.62,0.07712803253400645,0.054554802276820594,0.04072345172304692,0.07219434638515224,0.031470894662105314
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cd,Brasilia,113.88,0.07903055848261328,0.07083115702459512,0.052527207486753595,0.09487537826236488,0.04234817077561128
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cd,Demais regioes,105.31465753350408,0.04747677215215113,0.0578103090934854,0.042430870508677346,0.07778867959550374,0.0353578090868264
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cd,Met. Curitiba,103.56,0.06759366550791811,0.05868646208545178,0.04401903646722834,0.07889074219522368,0.03487170572799535
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cd,Met. de Sao Paulo,436.18,0.05043789261314136,0.04419079796911137,0.0342994887002967,0.056466985615545945,0.022167496915249246
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cd,Met. do Rio de Janeiro,364.53,0.04663539352042356,0.04453007635522492,0.03447364367477505,0.057491159683730336,0.02301751600895529
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cd,Ribeirao Preto e Demais Mun. de Campinas,193.38,0.025855827903609473,0.055047780255293215,0.04144248707498163,0.07235715832257292,0.030914671247591285
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cs,Met. de Sao Paulo,317.2,0.04098360655737705,0.045697390650109374,0.03295281817843203,0.06207321699217698,0.029120398813744952
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cs,Met. do Rio de Janeiro,108.80821917783469,0.09190482185593107,0.05450359146460165,0.03772566157894417,0.0784200263790663,0.040694364800122125
Ford - Ranger Xls 2.3 16v 145cv/150cv 4x2 Cs,Ribeirao Preto e Demais Mun. de Campinas,216.23,0.06012116727558618,0.06856343540070331,0.049047023677765485,0.09314305152067938,0.044096027842913894
Ford - Ranger Xls Sport 2.3 16v 150cv Cs,Met. de Sao Paulo,317.87,0.040897222134834994,0.031715506939674044,0.020399787859490023,0.04772078862798386,0.027321000768493836
Ford - Ranger Xls Sport 2.3 16v 150cv Cs,Ribeirao Preto e Demais Mun. de Campinas,130.92,0.022914757103574705,0.04214416166290686,0.02634267688319937,0.06479081154872376,0.038448134665524394
Ford - Ranger Xlt 2.3 16v 150cv Cd Repower.,Bahia,106.47,0.14088475626937166,0.07254066228781846,0.05453800880706676,0.09610958947615134,0.041571580669084576
Ford - Ranger Xlt 2.3 16v 150cv Cd Repower.,Demais regioes,105.7,0.0946073793755913,0.07499904009133813,0.05693309346885642,0.09844806202902831,0.04151496856017189
Ford - Ranger Xlt 2.3 16v 150cv Cd Repower.,Goias,129.31,0.061866831644884386,0.08721415835345535,0.06684910785511802,0.1135205507145225,0.04667144285940447
Ford - Ranger Xlt 2.3 16v 150cv Cd Repower.,Met. Curitiba,116.7,0.07712082262210797,0.07192347373708548,0.053921653488525415,0.09504841953003866,0.041126766041513246
Ford - Ranger Xlt 2.3 16v 150cv Cd Repower.,Met. de Sao Paulo,367.25,0.04901293396868618,0.04967969494121651,0.03875419221784627,0.06297893102889654,0.02422473881105027
Ford - Ranger Xlt 2.3 16v 150cv Cd Repower.,Met. do Rio de Janeiro,285.63,0.04901445926548332,0.051847523494803364,0.04009193417167791,0.06684184295847011,0.026749908786792197
Ford - Ranger Xlt 2.3 16v 150cv Cd Repower.,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,115.37,0.03467105833405565,0.0751177457591599,0.05661093215588517,0.09911283328961536,0.04250190113373019
Ford - Ranger Xlt 2.3 16v 150cv Cd Repower.,Ribeirao Preto e Demais Mun. de Campinas,143.54,0.07663369095722447,0.07536782364206696,0.057780893455842995,0.09813406610720944,0.04035317265136645
Ford - Ranger Xlt 2.5 4x4 Cd Diesel,Ribeirao Preto e Demais Mun. de Campinas,103.83,0.05778676683039584,0.05333692320785051,0.024887803350425224,0.10090138090198457,0.07601357755155935
Ford - Ranger Xlt 2.8 8v 135cv 4x4 Cd Tb Diesel,Demais regioes,137.66,0.0726427429899753,0.07132959603676067,0.04727806960086094,0.10470468256205726,0.05742661296119631
Ford - Ranger Xlt 2.8 8v 135cv 4x4 Cd Tb Diesel,Ribeirao Preto e Demais Mun. de Campinas,166.72,0.07797504798464491,0.07552134391140594,0.051500798580454615,0.10754837140488951,0.0560475728244349
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Alagoas,102.65,0.029225523623964928,0.06326553749819447,0.04852385569203486,0.08187223934982324,0.03334838365778838
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Bahia,168.77,0.07702790780351958,0.0612875205576939,0.047886942083312636,0.07865616519383727,0.03076922311052463
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Brasilia,137.99,0.050728313645916366,0.07322304215664178,0.057049722161479355,0.09427715013778316,0.03722742797630381
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Ceara,234.38,0.07253178598856558,0.07390811844139743,0.05831499575564984,0.09298047469215494,0.034665478936505095
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Demais regioes,216.12273972610012,0.06940500578055794,0.06635810346855639,0.0522712979593877,0.08395587708215324,0.03168457912276554
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Goias,320.5,0.11232449297971919,0.09771217251820458,0.07895590161188136,0.11990772655452543,0.04095182494264407
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Interior,118.36,0.042244001351808044,0.056553164229812665,0.04355708299142525,0.07300990972780326,0.02945282673637801
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Met. Curitiba,185.07,0.09726049602852975,0.07350277808853724,0.05742500961541709,0.09287605148238169,0.0354510418669646
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Met. de Sao Paulo,141.08,0.042529061525375667,0.04652531935216238,0.03579979436231323,0.060585689264489755,0.024785894902176524
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,244.47,0.08590011044299914,0.08046657180261459,0.06417167214875256,0.10030295649309463,0.03613128434434207
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Ribeirao Preto e Demais Mun. de Campinas,449.46999999999997,0.09789307406500991,0.08252843277371144,0.06794962789911388,0.10047362938788079,0.03252400148876691
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Rio Grande do Norte,172.16547945220023,0.02904182659560503,0.06399275499730807,0.04972540054302496,0.0817395377832088,0.03201413724018384
Ford - Ranger Xlt 3.0 Pse 163cv 4x4 Cd Tb Dies.,Triangulo mineiro,107.59,0.06506180871828236,0.08808577322866798,0.06845811097257887,0.11296803519120562,0.04450992421862675
Ford - Versailles Gl 2.0i / 2.0 2p E 4p,Met. de Sao Paulo,100.69,0.01986294567484358,0.016133841897624346,0.006770175794016138,0.03392101872026706,0.02715084292625092
Ford - Versailles Gl 2.0i / 2.0 2p E 4p,Ribeirao Preto e Demais Mun. de Campinas,120.12,0.024975024975024972,0.024019479147836854,0.010059297917076632,0.050340395612771954,0.04028109769569532
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Aut,Met. de Sao Paulo,113.60273972610011,0.03521041842515532,0.022810382626603013,0.007832364844054902,0.0545858476875192,0.0467534828434643
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Demais regioes,361.04369863003495,0.07755293917673904,0.07213788211834335,0.0575783353868666,0.08993067460341349,0.032352339216546885
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Grande Campinas,114.06,0.07890583903208838,0.0550889067153739,0.04234586174175426,0.071216635513167,0.028870773771412735
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Met. Curitiba,203.38821917783469,0.08850070113579935,0.0735370975795146,0.057284571957440765,0.09370052254832649,0.036415950590885725
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Met. Porto Alegre e Caxias do Sul,157.73547945220022,0.08241646105966596,0.06840171569069273,0.053018130837991916,0.08808179747226662,0.0350636666342747
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Met. de Sao Paulo,695.8199999999999,0.03736598545600874,0.043796933267792416,0.03520438877117315,0.05417681923768069,0.01897243046650754
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Met. do Rio de Janeiro,276.42,0.04341219882787063,0.04942288933859123,0.0387703379468096,0.06277401414910533,0.02400367620229573
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,121.57000000000001,0.0740314222258781,0.07937374744922446,0.060830795382056525,0.10283767547164958,0.04200688008959306
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Ribeirao Preto e Demais Mun. de Campinas,603.11,0.0779293992803966,0.07518788879571893,0.06202034832891805,0.09073136900854069,0.02871102067962264
Gm - Chevrolet - Astra 2.0 8v/ Cd 2.0 8v Hatchback 5p Mec,Vale do Paraiba e Ribeira,114.39,0.026226068712300026,0.05424837806162253,0.04138216884524497,0.07162475413623252,0.030242585290987556
Gm - Chevrolet - Astra 2.0/ Cd/ Gls 2.0 Mpfi 16v 3p,Met. de Sao Paulo,134.81,0.059342778725613825,0.055452601596875845,0.02894903438677357,0.09927588182697729,0.07032684744020372
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Blumenau e demais regioes,124.92273972610012,0.008004947715624508,0.05508475521416864,0.04242387432629899,0.07087979994038963,0.028455925614090646
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Brasilia,137.21,0.06559288681582974,0.07180910716206067,0.05495783384510011,0.09296672576705416,0.038008891921954044
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Demais regioes,461.0627397261001,0.06940487105726649,0.06478484000684108,0.05250343006957645,0.07932013585514239,0.026816705785565935
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Grande Campinas,189.8,0.026343519494204423,0.043305046514366084,0.03362440737830593,0.05563277762713061,0.022008370248824682
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Interior,132.65,0.06784771956275913,0.056500056836364304,0.044248877352554936,0.07183612243422287,0.027587245081667933
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Met. Curitiba,274.3327397261001,0.05832333397747114,0.06069200363065444,0.0475942464335929,0.07616256300385557,0.028568316570262674
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Met. Porto Alegre e Caxias do Sul,297.6527397261001,0.03023657705379025,0.05115306820664513,0.04033535491667719,0.0643811297160474,0.024045774799370208
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Met. de Sao Paulo,1638.26,0.05066350884474992,0.04791174106059697,0.040914407244530986,0.0560062487742705,0.015091841529739518
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Met. do Rio de Janeiro,559.55,0.05004021088374587,0.04745205769057923,0.038324377278480495,0.05872814890214219,0.020403771623661693
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,146.52,0.0546000546000546,0.06936957488787758,0.05383790429109704,0.0882374935264281,0.034399589235331055
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Ribeirao Preto e Demais Mun. de Campinas,668.7509589039348,0.07925222281081376,0.07232864982110962,0.060262650951474414,0.0863443227575682,0.02608167180609379
Gm - Chevrolet - Astra 2.0/ Cd/ Sunny/ Gls 2.0 8v 3p,Vale do Paraiba e Ribeira,197.81,0.09605176684697436,0.061161017395025295,0.04789703278492469,0.07800557003858882,0.030108537253664136
Gm - Chevrolet - Astra Advant. 2.0 Mpfi 8v Flexp. 5p Aut.,Demais regioes,168.64,0.10673624288425049,0.0869018880973011,0.06748255048999703,0.11197360647543783,0.0444910559854408
Gm - Chevrolet - Astra Advant. 2.0 Mpfi 8v Flexp. 5p Aut.,Grande Campinas,122.1,0.05733005733005733,0.060073195246419214,0.04531727621759477,0.07907550077682027,0.033758224559225496
Gm - Chevrolet - Astra Advant. 2.0 Mpfi 8v Flexp. 5p Aut.,Met. de Sao Paulo,910.8000000000001,0.05709266578831796,0.0568591148786812,0.04689720256082523,0.068326131822866,0.021428929262040763
Gm - Chevrolet - Astra Advant. 2.0 Mpfi 8v Flexp. 5p Aut.,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,117.25,0.042643923240938165,0.08430074784593551,0.0639817998579411,0.11227006261521999,0.04828826275727889
Gm - Chevrolet - Astra Advant. 2.0 Mpfi 8v Flexp. 5p Aut.,Ribeirao Preto e Demais Mun. de Campinas,535.4082191778347,0.09525442115609448,0.0899886738231467,0.0742241054980532,0.10846909025491858,0.03424498475686538
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Alagoas,183.37,0.08725527621748377,0.09288488736869863,0.07409880658159129,0.11480616966025123,0.040707363078659936
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Bahia,1132.4254794522003,0.0971366345918068,0.09187049836007512,0.07990377362246967,0.10605767189565479,0.026153898273185122
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Blumenau e demais regioes,924.61,0.0865229664399044,0.08918006590806152,0.0768623578691067,0.10328508378568657,0.026422725916579876
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Brasilia,1207.2328767118045,0.10437091503272507,0.1055336327384421,0.09278728786948162,0.11990518771701639,0.027117899847534765
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Ceara,227.57821917783468,0.0571232170062879,0.08851687825516306,0.07125599279673744,0.10890906921492026,0.037653076418182815
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Demais regioes,3159.1127397261002,0.09084829306373007,0.09120045885106327,0.0833621194541593,0.09991745858247005,0.01655533912831074
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Espirito Santo,526.06,0.13116374558035207,0.11865665504232562,0.10129932784859404,0.13913566779358957,0.03783633994499554
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,F.Iguatu-Medianeira-Cascavel-Toledo,493.02,0.1703784836314957,0.16812920984635762,0.14481541365309406,0.19479879812844386,0.04998338447534981
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Goias,937.6954794522003,0.12584042750097862,0.12484518328113639,0.10940881916248825,0.14247865297782683,0.03306983381533858
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Grande Campinas,1582.0,0.06763590391908976,0.0683207553251306,0.059856381293605425,0.0778948816736393,0.01803850038003387
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Interior,631.21,0.09980830468465328,0.09164700683675606,0.07738154735240549,0.10800406300905697,0.030622515656651486
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Litoral Norte e Baixada Santista,304.5782191778347,0.05253166179508735,0.06846752756352706,0.05527016074533979,0.08449892180556087,0.029228761060221084
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Maranhao,133.49,0.16480635253577045,0.12814697632418542,0.10298851055518421,0.1600233173140635,0.057034806758879286
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Mato Grosso,267.6927397261001,0.14195379388653248,0.1388059273450497,0.11533601913752606,0.16550482084359489,0.05016880170606883
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Mato Grosso do Sul,387.93,0.12888923259350912,0.13031799868296268,0.10957152251421123,0.15393002809143277,0.04435850557722154
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Met. Curitiba,1728.06,0.08275175630475794,0.08495844142665962,0.07518164031736972,0.09577907741667409,0.020597437099304367
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Met. Florianopolis e Sul,819.11,0.08912111926359097,0.0933230446417397,0.08023978516327349,0.10826350694093927,0.02802372177766578
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Met. Porto Alegre e Caxias do Sul,1264.73,0.08302167260996418,0.08455562609251209,0.07368398306283333,0.09671020433125523,0.023026221268421895
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Met. de Sao Paulo,6906.38,0.06732904937174033,0.06715673152632819,0.06250966790160961,0.07210436418829419,0.009594696286684579
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Met. do Rio de Janeiro,1390.9,0.0747717305341865,0.0730302267063088,0.06367151324001664,0.08360353561132346,0.019932022371306812
Gm - Chevrolet - Astra Advantage 2.0 Mpfi 8v Flexpower 5p,Met.BH-Centro Oeste-Zona Mata-C. Vertentes,1936.82,0.16367034623764729,0.15548677967745023,0.1425500017086275,0.16937618507131882,0.026826183362691325
